Model,MDO3014
Firmware Version,1.14

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,2
Horizontal Delay,0
Sample Interval,0.002
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,2
Vertical Position,-2.98
,
,
,
Label,
TIME,CH2
-5.218000e+00,0.04
-5.216000e+00,0.2
-5.214000e+00,0.2
-5.212000e+00,0.2
-5.210000e+00,0.28
-5.208000e+00,0.2
-5.206000e+00,0.28
-5.204000e+00,0.2
-5.202000e+00,0.28
-5.200000e+00,0.2
-5.198000e+00,0.28
-5.196000e+00,0.2
-5.194000e+00,0.28
-5.192000e+00,0.28
-5.190000e+00,0.28
-5.188000e+00,0.2
-5.186000e+00,0.2
-5.184000e+00,0.2
-5.182000e+00,0.28
-5.180000e+00,0.2
-5.178000e+00,0.2
-5.176000e+00,0.2
-5.174000e+00,0.28
-5.172000e+00,0.12
-5.170000e+00,0.2
-5.168000e+00,0.36
-5.166000e+00,0.28
-5.164000e+00,0.28
-5.162000e+00,0.28
-5.160000e+00,0.2
-5.158000e+00,0.2
-5.156000e+00,0.28
-5.154000e+00,0.28
-5.152000e+00,0.28
-5.150000e+00,0.2
-5.148000e+00,0.28
-5.146000e+00,0.2
-5.144000e+00,0.28
-5.142000e+00,0.2
-5.140000e+00,0.2
-5.138000e+00,0.36
-5.136000e+00,0.2
-5.134000e+00,0.2
-5.132000e+00,0.28
-5.130000e+00,0.28
-5.128000e+00,0.2
-5.126000e+00,0.28
-5.124000e+00,0.2
-5.122000e+00,0.2
-5.120000e+00,0.28
-5.118000e+00,0.2
-5.116000e+00,0.2
-5.114000e+00,0.36
-5.112000e+00,0.2
-5.110000e+00,0.28
-5.108000e+00,0.2
-5.106000e+00,0.2
-5.104000e+00,0.36
-5.102000e+00,0.2
-5.100000e+00,0.28
-5.098000e+00,0.28
-5.096000e+00,0.28
-5.094000e+00,0.2
-5.092000e+00,0.28
-5.090000e+00,0.28
-5.088000e+00,0.28
-5.086000e+00,0.2
-5.084000e+00,0.28
-5.082000e+00,0.2
-5.080000e+00,0.28
-5.078000e+00,0.28
-5.076000e+00,0.2
-5.074000e+00,0.2
-5.072000e+00,0.28
-5.070000e+00,0.2
-5.068000e+00,0.28
-5.066000e+00,0.2
-5.064000e+00,0.28
-5.062000e+00,0.2
-5.060000e+00,0.28
-5.058000e+00,0.28
-5.056000e+00,0.28
-5.054000e+00,0.2
-5.052000e+00,0.2
-5.050000e+00,0.28
-5.048000e+00,0.28
-5.046000e+00,0.28
-5.044000e+00,0.28
-5.042000e+00,0.2
-5.040000e+00,0.2
-5.038000e+00,0.2
-5.036000e+00,0.36
-5.034000e+00,0.36
-5.032000e+00,0.2
-5.030000e+00,0.12
-5.028000e+00,0.2
-5.026000e+00,0.2
-5.024000e+00,0.28
-5.022000e+00,0.2
-5.020000e+00,0.2
-5.018000e+00,0.28
-5.016000e+00,0.28
-5.014000e+00,0.2
-5.012000e+00,0.28
-5.010000e+00,0.28
-5.008000e+00,0.2
-5.006000e+00,0.28
-5.004000e+00,0.2
-5.002000e+00,0.2
-5.000000e+00,0.2
-4.998000e+00,0.28
-4.996000e+00,0.2
-4.994000e+00,0.28
-4.992000e+00,0.2
-4.990000e+00,0.28
-4.988000e+00,0.28
-4.986000e+00,0.28
-4.984000e+00,0.28
-4.982000e+00,0.2
-4.980000e+00,0.2
-4.978000e+00,0.2
-4.976000e+00,0.2
-4.974000e+00,0.28
-4.972000e+00,0.28
-4.970000e+00,0.28
-4.968000e+00,0.2
-4.966000e+00,0.28
-4.964000e+00,0.2
-4.962000e+00,0.2
-4.960000e+00,0.2
-4.958000e+00,0.12
-4.956000e+00,0.2
-4.954000e+00,0.2
-4.952000e+00,0.28
-4.950000e+00,0.28
-4.948000e+00,0.2
-4.946000e+00,0.2
-4.944000e+00,0.28
-4.942000e+00,0.28
-4.940000e+00,0.28
-4.938000e+00,0.2
-4.936000e+00,0.2
-4.934000e+00,0.28
-4.932000e+00,0.2
-4.930000e+00,0.2
-4.928000e+00,0.28
-4.926000e+00,0.28
-4.924000e+00,0.28
-4.922000e+00,0.2
-4.920000e+00,0.2
-4.918000e+00,0.28
-4.916000e+00,0.2
-4.914000e+00,0.28
-4.912000e+00,0.2
-4.910000e+00,0.2
-4.908000e+00,0.28
-4.906000e+00,0.28
-4.904000e+00,0.28
-4.902000e+00,0.28
-4.900000e+00,0.28
-4.898000e+00,0.28
-4.896000e+00,0.28
-4.894000e+00,0.28
-4.892000e+00,0.2
-4.890000e+00,0.2
-4.888000e+00,0.2
-4.886000e+00,0.2
-4.884000e+00,0.28
-4.882000e+00,0.28
-4.880000e+00,0.2
-4.878000e+00,0.2
-4.876000e+00,0.28
-4.874000e+00,0.28
-4.872000e+00,0.28
-4.870000e+00,0.28
-4.868000e+00,0.12
-4.866000e+00,0.28
-4.864000e+00,0.2
-4.862000e+00,0.2
-4.860000e+00,0.28
-4.858000e+00,0.2
-4.856000e+00,0.2
-4.854000e+00,0.2
-4.852000e+00,0.2
-4.850000e+00,0.2
-4.848000e+00,0.2
-4.846000e+00,0.28
-4.844000e+00,0.28
-4.842000e+00,0.28
-4.840000e+00,0.2
-4.838000e+00,0.28
-4.836000e+00,0.28
-4.834000e+00,0.2
-4.832000e+00,0.2
-4.830000e+00,0.28
-4.828000e+00,0.28
-4.826000e+00,0.2
-4.824000e+00,0.36
-4.822000e+00,0.28
-4.820000e+00,0.28
-4.818000e+00,0.2
-4.816000e+00,0.2
-4.814000e+00,0.2
-4.812000e+00,0.2
-4.810000e+00,0.28
-4.808000e+00,0.2
-4.806000e+00,0.28
-4.804000e+00,0.28
-4.802000e+00,0.28
-4.800000e+00,0.28
-4.798000e+00,0.36
-4.796000e+00,0.28
-4.794000e+00,0.36
-4.792000e+00,0.28
-4.790000e+00,0.28
-4.788000e+00,0.2
-4.786000e+00,0.28
-4.784000e+00,0.2
-4.782000e+00,0.28
-4.780000e+00,0.28
-4.778000e+00,0.2
-4.776000e+00,0.28
-4.774000e+00,0.28
-4.772000e+00,0.28
-4.770000e+00,0.28
-4.768000e+00,0.28
-4.766000e+00,11.64
-4.764000e+00,11.72
-4.762000e+00,11.8
-4.760000e+00,11.72
-4.758000e+00,11.72
-4.756000e+00,11.8
-4.754000e+00,11.72
-4.752000e+00,11.64
-4.750000e+00,11.72
-4.748000e+00,11.64
-4.746000e+00,11.72
-4.744000e+00,11.8
-4.742000e+00,11.8
-4.740000e+00,11.72
-4.738000e+00,11.72
-4.736000e+00,11.72
-4.734000e+00,11.8
-4.732000e+00,11.72
-4.730000e+00,11.72
-4.728000e+00,11.72
-4.726000e+00,11.8
-4.724000e+00,11.72
-4.722000e+00,11.72
-4.720000e+00,11.72
-4.718000e+00,11.8
-4.716000e+00,11.72
-4.714000e+00,11.64
-4.712000e+00,11.72
-4.710000e+00,11.64
-4.708000e+00,11.8
-4.706000e+00,11.72
-4.704000e+00,11.72
-4.702000e+00,11.8
-4.700000e+00,11.72
-4.698000e+00,11.72
-4.696000e+00,11.72
-4.694000e+00,11.72
-4.692000e+00,11.8
-4.690000e+00,11.8
-4.688000e+00,11.72
-4.686000e+00,11.72
-4.684000e+00,11.72
-4.682000e+00,11.72
-4.680000e+00,11.72
-4.678000e+00,11.72
-4.676000e+00,11.64
-4.674000e+00,11.8
-4.672000e+00,11.72
-4.670000e+00,11.72
-4.668000e+00,11.64
-4.666000e+00,11.72
-4.664000e+00,11.8
-4.662000e+00,11.72
-4.660000e+00,11.72
-4.658000e+00,11.88
-4.656000e+00,11.64
-4.654000e+00,11.72
-4.652000e+00,11.72
-4.650000e+00,11.72
-4.648000e+00,11.72
-4.646000e+00,0.28
-4.644000e+00,0.28
-4.642000e+00,0.2
-4.640000e+00,0.28
-4.638000e+00,0.28
-4.636000e+00,0.2
-4.634000e+00,0.2
-4.632000e+00,0.2
-4.630000e+00,0.2
-4.628000e+00,0.28
-4.626000e+00,0.2
-4.624000e+00,0.2
-4.622000e+00,0.28
-4.620000e+00,0.28
-4.618000e+00,0.28
-4.616000e+00,0.28
-4.614000e+00,0.2
-4.612000e+00,0.2
-4.610000e+00,0.28
-4.608000e+00,0.28
-4.606000e+00,0.2
-4.604000e+00,0.28
-4.602000e+00,0.2
-4.600000e+00,0.28
-4.598000e+00,0.28
-4.596000e+00,0.2
-4.594000e+00,0.28
-4.592000e+00,0.28
-4.590000e+00,0.2
-4.588000e+00,0.2
-4.586000e+00,0.28
-4.584000e+00,0.2
-4.582000e+00,0.2
-4.580000e+00,0.28
-4.578000e+00,0.2
-4.576000e+00,0.2
-4.574000e+00,0.28
-4.572000e+00,0.2
-4.570000e+00,0.2
-4.568000e+00,0.28
-4.566000e+00,0.28
-4.564000e+00,0.2
-4.562000e+00,0.28
-4.560000e+00,0.12
-4.558000e+00,0.28
-4.556000e+00,0.28
-4.554000e+00,0.36
-4.552000e+00,0.28
-4.550000e+00,0.36
-4.548000e+00,0.36
-4.546000e+00,0.2
-4.544000e+00,0.36
-4.542000e+00,0.28
-4.540000e+00,0.2
-4.538000e+00,0.2
-4.536000e+00,0.36
-4.534000e+00,0.36
-4.532000e+00,0.2
-4.530000e+00,0.2
-4.528000e+00,0.2
-4.526000e+00,0.28
-4.524000e+00,0.28
-4.522000e+00,0.28
-4.520000e+00,0.2
-4.518000e+00,0.2
-4.516000e+00,0.28
-4.514000e+00,0.28
-4.512000e+00,0.28
-4.510000e+00,0.2
-4.508000e+00,0.28
-4.506000e+00,0.28
-4.504000e+00,0.12
-4.502000e+00,0.28
-4.500000e+00,0.12
-4.498000e+00,0.2
-4.496000e+00,0.28
-4.494000e+00,0.28
-4.492000e+00,0.2
-4.490000e+00,0.2
-4.488000e+00,0.28
-4.486000e+00,0.2
-4.484000e+00,0.28
-4.482000e+00,0.28
-4.480000e+00,0.28
-4.478000e+00,0.28
-4.476000e+00,0.28
-4.474000e+00,0.2
-4.472000e+00,0.28
-4.470000e+00,0.28
-4.468000e+00,0.2
-4.466000e+00,0.2
-4.464000e+00,0.36
-4.462000e+00,0.28
-4.460000e+00,0.2
-4.458000e+00,0.28
-4.456000e+00,0.2
-4.454000e+00,0.28
-4.452000e+00,0.2
-4.450000e+00,0.28
-4.448000e+00,0.28
-4.446000e+00,0.2
-4.444000e+00,0.2
-4.442000e+00,0.28
-4.440000e+00,0.2
-4.438000e+00,0.28
-4.436000e+00,0.2
-4.434000e+00,0.28
-4.432000e+00,0.36
-4.430000e+00,0.2
-4.428000e+00,0.2
-4.426000e+00,0.2
-4.424000e+00,0.28
-4.422000e+00,0.28
-4.420000e+00,0.28
-4.418000e+00,0.28
-4.416000e+00,0.28
-4.414000e+00,0.12
-4.412000e+00,0.28
-4.410000e+00,0.28
-4.408000e+00,0.2
-4.406000e+00,0.28
-4.404000e+00,0.28
-4.402000e+00,0.28
-4.400000e+00,0.28
-4.398000e+00,0.2
-4.396000e+00,0.2
-4.394000e+00,0.28
-4.392000e+00,0.28
-4.390000e+00,0.36
-4.388000e+00,0.28
-4.386000e+00,0.28
-4.384000e+00,0.28
-4.382000e+00,0.28
-4.380000e+00,0.2
-4.378000e+00,0.28
-4.376000e+00,0.2
-4.374000e+00,0.28
-4.372000e+00,0.2
-4.370000e+00,0.12
-4.368000e+00,0.2
-4.366000e+00,0.2
-4.364000e+00,0.28
-4.362000e+00,0.2
-4.360000e+00,0.28
-4.358000e+00,0.28
-4.356000e+00,0.2
-4.354000e+00,0.28
-4.352000e+00,0.28
-4.350000e+00,0.36
-4.348000e+00,0.2
-4.346000e+00,0.2
-4.344000e+00,0.2
-4.342000e+00,0.28
-4.340000e+00,0.2
-4.338000e+00,0.28
-4.336000e+00,0.2
-4.334000e+00,0.2
-4.332000e+00,0.28
-4.330000e+00,0.2
-4.328000e+00,0.28
-4.326000e+00,0.28
-4.324000e+00,0.28
-4.322000e+00,0.2
-4.320000e+00,0.2
-4.318000e+00,0.28
-4.316000e+00,0.28
-4.314000e+00,0.36
-4.312000e+00,0.36
-4.310000e+00,0.28
-4.308000e+00,0.2
-4.306000e+00,0.2
-4.304000e+00,0.28
-4.302000e+00,0.28
-4.300000e+00,0.28
-4.298000e+00,0.36
-4.296000e+00,0.2
-4.294000e+00,0.2
-4.292000e+00,0.28
-4.290000e+00,0.2
-4.288000e+00,0.28
-4.286000e+00,0.28
-4.284000e+00,0.28
-4.282000e+00,0.28
-4.280000e+00,0.28
-4.278000e+00,0.2
-4.276000e+00,0.2
-4.274000e+00,0.28
-4.272000e+00,0.28
-4.270000e+00,0.28
-4.268000e+00,0.28
-4.266000e+00,0.12
-4.264000e+00,0.28
-4.262000e+00,0.28
-4.260000e+00,0.28
-4.258000e+00,0.28
-4.256000e+00,0.2
-4.254000e+00,0.2
-4.252000e+00,0.2
-4.250000e+00,0.28
-4.248000e+00,0.28
-4.246000e+00,0.2
-4.244000e+00,0.28
-4.242000e+00,0.2
-4.240000e+00,0.28
-4.238000e+00,0.28
-4.236000e+00,0.2
-4.234000e+00,0.2
-4.232000e+00,0.28
-4.230000e+00,0.2
-4.228000e+00,0.2
-4.226000e+00,0.28
-4.224000e+00,0.2
-4.222000e+00,0.28
-4.220000e+00,0.2
-4.218000e+00,0.2
-4.216000e+00,0.28
-4.214000e+00,0.2
-4.212000e+00,0.2
-4.210000e+00,0.28
-4.208000e+00,0.28
-4.206000e+00,0.28
-4.204000e+00,0.28
-4.202000e+00,0.28
-4.200000e+00,0.28
-4.198000e+00,0.28
-4.196000e+00,0.2
-4.194000e+00,0.28
-4.192000e+00,11.72
-4.190000e+00,11.72
-4.188000e+00,11.72
-4.186000e+00,11.8
-4.184000e+00,11.8
-4.182000e+00,11.64
-4.180000e+00,11.8
-4.178000e+00,11.72
-4.176000e+00,11.72
-4.174000e+00,11.8
-4.172000e+00,11.72
-4.170000e+00,11.72
-4.168000e+00,11.64
-4.166000e+00,11.72
-4.164000e+00,11.72
-4.162000e+00,11.72
-4.160000e+00,11.64
-4.158000e+00,11.72
-4.156000e+00,11.64
-4.154000e+00,11.72
-4.152000e+00,11.8
-4.150000e+00,11.8
-4.148000e+00,11.72
-4.146000e+00,11.64
-4.144000e+00,11.72
-4.142000e+00,11.72
-4.140000e+00,11.72
-4.138000e+00,11.8
-4.136000e+00,11.72
-4.134000e+00,11.8
-4.132000e+00,11.72
-4.130000e+00,11.8
-4.128000e+00,11.72
-4.126000e+00,11.64
-4.124000e+00,11.72
-4.122000e+00,11.72
-4.120000e+00,11.64
-4.118000e+00,11.72
-4.116000e+00,11.72
-4.114000e+00,11.72
-4.112000e+00,11.72
-4.110000e+00,11.72
-4.108000e+00,11.8
-4.106000e+00,11.64
-4.104000e+00,11.8
-4.102000e+00,11.72
-4.100000e+00,11.72
-4.098000e+00,11.72
-4.096000e+00,11.64
-4.094000e+00,11.72
-4.092000e+00,11.8
-4.090000e+00,11.72
-4.088000e+00,11.72
-4.086000e+00,11.72
-4.084000e+00,11.8
-4.082000e+00,11.64
-4.080000e+00,11.72
-4.078000e+00,11.72
-4.076000e+00,11.64
-4.074000e+00,11.72
-4.072000e+00,0.36
-4.070000e+00,0.2
-4.068000e+00,0.28
-4.066000e+00,0.2
-4.064000e+00,0.28
-4.062000e+00,0.28
-4.060000e+00,0.2
-4.058000e+00,0.2
-4.056000e+00,0.28
-4.054000e+00,0.2
-4.052000e+00,0.28
-4.050000e+00,0.2
-4.048000e+00,0.28
-4.046000e+00,0.2
-4.044000e+00,0.28
-4.042000e+00,0.28
-4.040000e+00,0.28
-4.038000e+00,0.12
-4.036000e+00,0.28
-4.034000e+00,0.2
-4.032000e+00,0.28
-4.030000e+00,0.28
-4.028000e+00,0.2
-4.026000e+00,0.2
-4.024000e+00,0.2
-4.022000e+00,0.28
-4.020000e+00,0.28
-4.018000e+00,0.2
-4.016000e+00,0.2
-4.014000e+00,0.2
-4.012000e+00,0.28
-4.010000e+00,0.28
-4.008000e+00,0.28
-4.006000e+00,0.28
-4.004000e+00,0.2
-4.002000e+00,0.2
-4.000000e+00,0.28
-3.998000e+00,0.28
-3.996000e+00,0.2
-3.994000e+00,0.2
-3.992000e+00,0.28
-3.990000e+00,0.2
-3.988000e+00,0.28
-3.986000e+00,0.28
-3.984000e+00,0.28
-3.982000e+00,0.28
-3.980000e+00,0.2
-3.978000e+00,0.2
-3.976000e+00,0.2
-3.974000e+00,0.36
-3.972000e+00,0.28
-3.970000e+00,0.28
-3.968000e+00,0.2
-3.966000e+00,0.36
-3.964000e+00,0.2
-3.962000e+00,0.2
-3.960000e+00,0.28
-3.958000e+00,0.28
-3.956000e+00,0.2
-3.954000e+00,0.28
-3.952000e+00,0.2
-3.950000e+00,0.28
-3.948000e+00,0.2
-3.946000e+00,0.2
-3.944000e+00,0.2
-3.942000e+00,0.2
-3.940000e+00,0.28
-3.938000e+00,0.2
-3.936000e+00,0.28
-3.934000e+00,0.28
-3.932000e+00,0.2
-3.930000e+00,0.28
-3.928000e+00,0.28
-3.926000e+00,0.28
-3.924000e+00,0.28
-3.922000e+00,0.28
-3.920000e+00,0.28
-3.918000e+00,0.2
-3.916000e+00,0.28
-3.914000e+00,0.2
-3.912000e+00,0.28
-3.910000e+00,0.2
-3.908000e+00,0.28
-3.906000e+00,0.28
-3.904000e+00,0.36
-3.902000e+00,0.28
-3.900000e+00,0.28
-3.898000e+00,0.28
-3.896000e+00,0.2
-3.894000e+00,0.2
-3.892000e+00,0.28
-3.890000e+00,0.28
-3.888000e+00,0.28
-3.886000e+00,0.2
-3.884000e+00,0.2
-3.882000e+00,0.2
-3.880000e+00,0.2
-3.878000e+00,0.28
-3.876000e+00,0.28
-3.874000e+00,0.2
-3.872000e+00,0.28
-3.870000e+00,0.36
-3.868000e+00,0.28
-3.866000e+00,0.28
-3.864000e+00,0.28
-3.862000e+00,0.36
-3.860000e+00,0.2
-3.858000e+00,0.36
-3.856000e+00,0.2
-3.854000e+00,0.28
-3.852000e+00,0.2
-3.850000e+00,0.2
-3.848000e+00,0.2
-3.846000e+00,0.28
-3.844000e+00,0.28
-3.842000e+00,0.28
-3.840000e+00,0.36
-3.838000e+00,0.28
-3.836000e+00,0.28
-3.834000e+00,0.36
-3.832000e+00,0.2
-3.830000e+00,0.28
-3.828000e+00,0.28
-3.826000e+00,0.2
-3.824000e+00,0.28
-3.822000e+00,0.2
-3.820000e+00,0.28
-3.818000e+00,0.2
-3.816000e+00,0.2
-3.814000e+00,0.28
-3.812000e+00,0.2
-3.810000e+00,0.28
-3.808000e+00,0.28
-3.806000e+00,0.28
-3.804000e+00,0.28
-3.802000e+00,0.2
-3.800000e+00,0.2
-3.798000e+00,0.28
-3.796000e+00,0.28
-3.794000e+00,0.28
-3.792000e+00,0.28
-3.790000e+00,0.28
-3.788000e+00,0.28
-3.786000e+00,0.2
-3.784000e+00,0.28
-3.782000e+00,0.2
-3.780000e+00,0.28
-3.778000e+00,0.2
-3.776000e+00,0.2
-3.774000e+00,0.36
-3.772000e+00,0.2
-3.770000e+00,0.28
-3.768000e+00,0.2
-3.766000e+00,0.2
-3.764000e+00,0.2
-3.762000e+00,0.28
-3.760000e+00,0.28
-3.758000e+00,0.28
-3.756000e+00,0.2
-3.754000e+00,0.28
-3.752000e+00,0.2
-3.750000e+00,0.2
-3.748000e+00,0.2
-3.746000e+00,0.2
-3.744000e+00,0.28
-3.742000e+00,0.2
-3.740000e+00,0.2
-3.738000e+00,0.2
-3.736000e+00,0.28
-3.734000e+00,0.2
-3.732000e+00,0.28
-3.730000e+00,0.2
-3.728000e+00,0.28
-3.726000e+00,0.36
-3.724000e+00,0.2
-3.722000e+00,0.28
-3.720000e+00,0.2
-3.718000e+00,0.2
-3.716000e+00,0.28
-3.714000e+00,0.2
-3.712000e+00,0.28
-3.710000e+00,0.2
-3.708000e+00,0.2
-3.706000e+00,0.28
-3.704000e+00,0.28
-3.702000e+00,0.2
-3.700000e+00,0.28
-3.698000e+00,0.2
-3.696000e+00,0.28
-3.694000e+00,0.28
-3.692000e+00,0.28
-3.690000e+00,0.28
-3.688000e+00,0.28
-3.686000e+00,0.28
-3.684000e+00,0.28
-3.682000e+00,0.28
-3.680000e+00,0.2
-3.678000e+00,0.2
-3.676000e+00,0.28
-3.674000e+00,0.2
-3.672000e+00,0.28
-3.670000e+00,0.2
-3.668000e+00,0.2
-3.666000e+00,0.28
-3.664000e+00,0.2
-3.662000e+00,0.28
-3.660000e+00,0.2
-3.658000e+00,0.28
-3.656000e+00,0.28
-3.654000e+00,0.28
-3.652000e+00,0.28
-3.650000e+00,0.28
-3.648000e+00,0.28
-3.646000e+00,0.28
-3.644000e+00,0.28
-3.642000e+00,0.2
-3.640000e+00,0.2
-3.638000e+00,0.2
-3.636000e+00,0.28
-3.634000e+00,0.28
-3.632000e+00,0.2
-3.630000e+00,0.28
-3.628000e+00,0.2
-3.626000e+00,0.2
-3.624000e+00,0.28
-3.622000e+00,0.28
-3.620000e+00,0.2
-3.618000e+00,0.28
-3.616000e+00,0.2
-3.614000e+00,0.28
-3.612000e+00,0.28
-3.610000e+00,0.2
-3.608000e+00,0.2
-3.606000e+00,0.28
-3.604000e+00,0.2
-3.602000e+00,0.28
-3.600000e+00,0.2
-3.598000e+00,0.28
-3.596000e+00,0.28
-3.594000e+00,0.28
-3.592000e+00,0.28
-3.590000e+00,0.28
-3.588000e+00,0.28
-3.586000e+00,0.2
-3.584000e+00,0.28
-3.582000e+00,0.2
-3.580000e+00,0.28
-3.578000e+00,0.28
-3.576000e+00,0.2
-3.574000e+00,0.28
-3.572000e+00,0.28
-3.570000e+00,0.2
-3.568000e+00,0.28
-3.566000e+00,0.28
-3.564000e+00,0.12
-3.562000e+00,0.2
-3.560000e+00,0.28
-3.558000e+00,0.28
-3.556000e+00,0.28
-3.554000e+00,0.28
-3.552000e+00,0.28
-3.550000e+00,0.28
-3.548000e+00,0.2
-3.546000e+00,0.28
-3.544000e+00,0.28
-3.542000e+00,0.28
-3.540000e+00,0.2
-3.538000e+00,0.2
-3.536000e+00,0.2
-3.534000e+00,0.28
-3.532000e+00,0.2
-3.530000e+00,0.28
-3.528000e+00,0.28
-3.526000e+00,0.28
-3.524000e+00,0.2
-3.522000e+00,0.2
-3.520000e+00,0.28
-3.518000e+00,0.28
-3.516000e+00,0.2
-3.514000e+00,0.28
-3.512000e+00,0.2
-3.510000e+00,0.2
-3.508000e+00,0.28
-3.506000e+00,0.2
-3.504000e+00,0.28
-3.502000e+00,0.28
-3.500000e+00,0.28
-3.498000e+00,0.28
-3.496000e+00,0.2
-3.494000e+00,0.2
-3.492000e+00,0.2
-3.490000e+00,0.2
-3.488000e+00,0.2
-3.486000e+00,0.2
-3.484000e+00,0.28
-3.482000e+00,0.2
-3.480000e+00,0.2
-3.478000e+00,0.2
-3.476000e+00,0.2
-3.474000e+00,0.2
-3.472000e+00,0.2
-3.470000e+00,0.28
-3.468000e+00,0.28
-3.466000e+00,0.2
-3.464000e+00,0.36
-3.462000e+00,0.2
-3.460000e+00,0.28
-3.458000e+00,0.2
-3.456000e+00,0.28
-3.454000e+00,0.28
-3.452000e+00,0.28
-3.450000e+00,0.2
-3.448000e+00,0.2
-3.446000e+00,0.28
-3.444000e+00,0.2
-3.442000e+00,0.2
-3.440000e+00,0.2
-3.438000e+00,0.28
-3.436000e+00,0.28
-3.434000e+00,0.2
-3.432000e+00,0.28
-3.430000e+00,0.28
-3.428000e+00,0.28
-3.426000e+00,0.2
-3.424000e+00,0.28
-3.422000e+00,0.28
-3.420000e+00,0.2
-3.418000e+00,0.28
-3.416000e+00,0.2
-3.414000e+00,0.2
-3.412000e+00,0.2
-3.410000e+00,0.2
-3.408000e+00,0.36
-3.406000e+00,0.2
-3.404000e+00,0.2
-3.402000e+00,0.28
-3.400000e+00,0.28
-3.398000e+00,0.2
-3.396000e+00,0.28
-3.394000e+00,0.2
-3.392000e+00,11.64
-3.390000e+00,11.72
-3.388000e+00,11.72
-3.386000e+00,11.64
-3.384000e+00,11.72
-3.382000e+00,11.64
-3.380000e+00,11.64
-3.378000e+00,11.64
-3.376000e+00,11.72
-3.374000e+00,11.72
-3.372000e+00,11.8
-3.370000e+00,11.8
-3.368000e+00,11.72
-3.366000e+00,11.72
-3.364000e+00,11.64
-3.362000e+00,11.64
-3.360000e+00,11.72
-3.358000e+00,11.64
-3.356000e+00,11.8
-3.354000e+00,11.64
-3.352000e+00,11.64
-3.350000e+00,11.88
-3.348000e+00,11.64
-3.346000e+00,11.72
-3.344000e+00,11.8
-3.342000e+00,11.8
-3.340000e+00,11.72
-3.338000e+00,11.8
-3.336000e+00,11.72
-3.334000e+00,11.8
-3.332000e+00,11.64
-3.330000e+00,11.72
-3.328000e+00,11.72
-3.326000e+00,11.72
-3.324000e+00,11.8
-3.322000e+00,11.64
-3.320000e+00,11.72
-3.318000e+00,11.64
-3.316000e+00,11.72
-3.314000e+00,11.72
-3.312000e+00,11.8
-3.310000e+00,11.64
-3.308000e+00,11.72
-3.306000e+00,11.72
-3.304000e+00,11.64
-3.302000e+00,11.72
-3.300000e+00,11.8
-3.298000e+00,11.72
-3.296000e+00,11.72
-3.294000e+00,11.72
-3.292000e+00,11.72
-3.290000e+00,11.72
-3.288000e+00,11.72
-3.286000e+00,11.72
-3.284000e+00,11.72
-3.282000e+00,11.8
-3.280000e+00,11.72
-3.278000e+00,11.72
-3.276000e+00,11.8
-3.274000e+00,11.72
-3.272000e+00,0.2
-3.270000e+00,0.2
-3.268000e+00,0.2
-3.266000e+00,0.28
-3.264000e+00,0.2
-3.262000e+00,0.28
-3.260000e+00,0.28
-3.258000e+00,0.28
-3.256000e+00,0.2
-3.254000e+00,0.28
-3.252000e+00,0.2
-3.250000e+00,0.2
-3.248000e+00,0.2
-3.246000e+00,0.28
-3.244000e+00,0.28
-3.242000e+00,0.28
-3.240000e+00,0.28
-3.238000e+00,0.2
-3.236000e+00,0.36
-3.234000e+00,0.28
-3.232000e+00,0.28
-3.230000e+00,0.2
-3.228000e+00,0.28
-3.226000e+00,0.28
-3.224000e+00,0.28
-3.222000e+00,0.2
-3.220000e+00,0.28
-3.218000e+00,0.28
-3.216000e+00,0.2
-3.214000e+00,0.28
-3.212000e+00,0.28
-3.210000e+00,0.2
-3.208000e+00,0.28
-3.206000e+00,0.28
-3.204000e+00,0.2
-3.202000e+00,0.2
-3.200000e+00,0.28
-3.198000e+00,0.2
-3.196000e+00,0.2
-3.194000e+00,0.12
-3.192000e+00,0.2
-3.190000e+00,0.2
-3.188000e+00,0.28
-3.186000e+00,0.28
-3.184000e+00,0.28
-3.182000e+00,0.2
-3.180000e+00,0.28
-3.178000e+00,0.2
-3.176000e+00,0.28
-3.174000e+00,0.28
-3.172000e+00,0.2
-3.170000e+00,0.2
-3.168000e+00,0.2
-3.166000e+00,0.28
-3.164000e+00,0.28
-3.162000e+00,0.2
-3.160000e+00,0.28
-3.158000e+00,0.28
-3.156000e+00,0.28
-3.154000e+00,0.28
-3.152000e+00,0.28
-3.150000e+00,0.28
-3.148000e+00,0.28
-3.146000e+00,0.2
-3.144000e+00,0.2
-3.142000e+00,0.28
-3.140000e+00,0.36
-3.138000e+00,0.28
-3.136000e+00,0.28
-3.134000e+00,0.28
-3.132000e+00,0.28
-3.130000e+00,0.28
-3.128000e+00,0.28
-3.126000e+00,0.28
-3.124000e+00,0.28
-3.122000e+00,0.28
-3.120000e+00,0.28
-3.118000e+00,0.2
-3.116000e+00,0.2
-3.114000e+00,0.28
-3.112000e+00,0.2
-3.110000e+00,0.2
-3.108000e+00,0.2
-3.106000e+00,0.28
-3.104000e+00,0.2
-3.102000e+00,0.2
-3.100000e+00,0.2
-3.098000e+00,0.2
-3.096000e+00,0.2
-3.094000e+00,0.28
